stop_pattern_id,stop_id,stop_sequence,time_from_start
866_0,9147,4,587
866_0,9748,5,636
866_0,9901,6,1069
866_0,9902,7,1108
866_0,9903,8,1168
866_0,9904,9,1218
866_0,9905,10,1265
866_0,9906,11,1301
866_0,9907,12,1332
866_0,9908,13,1368
866_0,9909,14,1406
866_0,9910,15,1470
866_0,9911,16,1509
866_0,9912,17,1589
866_0,9913,18,1675
866_0,9915,19,1734
